Row_ID,As_Of_Date,City,City_Tier,City_Multiplier,Labor_Day_Rate_Min,Labor_Day_Rate_Max,Room_Type,Area_Sqft,Renovation_Level,Paint_Quality,Floor_Type,Floor_Quality,Ceiling_Type,Ceiling_Quality,Has_Electrical,Furniture_Level,Kitchen_Package,Bathroom_Package,Painting_Material_Cost,Painting_Labor_Cost,Flooring_Material_Cost,Flooring_Labor_Cost,Ceiling_Material_Cost,Ceiling_Labor_Cost,Electrical_Material_Cost,Electrical_Labor_Cost,Kitchen_Package_Cost,Bathroom_Package_Cost,Plumbing_Cost,Furniture_Cost,Wastage_Sundries_Cost,Contractor_Overhead_Cost,GST_Amount,Grand_Total,Total_Cost_per_Sqft
110,2025-07-09,3,2,1.02,600,750,6,283,0,2,1,1,3,4,0,1,2,1,7013.0,792.0,95530.0,1207.0,37980.0,1075.0,0.0,0.0,0.0,0.0,0.0,0.0,9494.0,19386.0,31046,203523.0,719.16
111,2025-07-09,18,3,1.2,700,850,6,429,2,3,0,0,3,3,0,3,2,1,10492.0,1218.0,52981.0,3272.0,76412.0,1907.0,0.0,0.0,0.0,0.0,0.0,175009.0,20494.0,68114.0,73782,483681.0,1127.46
112,2025-07-09,3,2,1.02,600,750,2,314,1,3,6,2,1,3,1,1,2,1,7068.0,1012.0,57082.0,2535.0,65836.0,1260.0,44405.0,1064.0,0.0,0.0,0.0,0.0,9308.0,52096.0,43500,285166.0,908.17
113,2025-07-09,13,2,0.92,500,650,5,89,0,3,6,3,3,3,0,0,2,1,2542.0,564.0,16746.0,523.0,10246.0,549.0,0.0,0.0,0.0,0.0,0.0,57185.0,5681.0,12988.0,19264,126287.0,1418.95
114,2025-07-09,21,2,0.98,550,700,6,527,0,0,1,3,1,4,1,3,2,1,13178.0,1237.0,123491.0,2486.0,95223.0,2480.0,72460.0,1354.0,0.0,0.0,0.0,81277.0,34844.0,40498.0,84335,552862.0,1049.07
115,2025-07-09,13,2,0.92,500,650,2,100,1,3,5,3,0,4,1,3,2,1,1743.0,629.0,16106.0,634.0,8762.0,629.0,9611.0,523.0,0.0,0.0,0.0,124464.0,15377.0,56759.0,42343,277579.0,2775.79
116,2025-07-09,11,1,0.9,480,620,0,177,0,2,0,3,2,2,1,1,2,0,4652.0,550.0,22994.0,697.0,0.0,0.0,17819.0,520.0,0.0,92867.0,36394.0,0.0,10490.0,21356.0,37501,245841.0,1388.93
117,2025-07-09,19,1,0.9,480,620,3,215,1,3,4,1,0,1,1,0,2,1,6035.0,583.0,117249.0,1432.0,46529.0,1108.0,28330.0,785.0,0.0,0.0,0.0,37718.0,17596.0,65697.0,58151,381212.0,1773.08
118,2025-07-09,14,3,1.3,800,950,5,411,0,0,0,2,3,4,1,1,2,1,15977.0,1401.0,77218.0,3130.0,76369.0,2297.0,75910.0,1721.0,0.0,0.0,0.0,0.0,15612.0,25910.0,53198,348743.0,848.52
119,2025-07-09,1,3,1.25,750,900,5,135,1,0,0,3,2,2,1,3,2,1,3045.0,804.0,19755.0,1230.0,0.0,0.0,22515.0,840.0,0.0,0.0,0.0,118540.0,14019.0,43517.0,40368,264635.0,1960.26
120,2025-07-09,20,2,1.0,550,700,0,316,1,2,0,0,2,2,1,1,2,2,12335.0,852.0,25071.0,2146.0,0.0,0.0,44331.0,1098.0,0.0,326060.0,75458.0,0.0,38233.0,136458.0,119167,781208.0,2472.18
121,2025-07-09,13,2,0.92,500,650,3,105,0,3,3,2,2,2,0,0,2,1,3130.0,621.0,26852.0,639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47227.0,5227.0,8632.0,16619,108947.0,1037.59
122,2025-07-09,12,3,1.0,600,750,4,204,0,3,0,0,0,4,0,1,0,1,5101.0,748.0,16704.0,846.0,30564.0,898.0,0.0,0.0,221587.0,0.0,37041.0,0.0,24346.0,31976.0,66566,436376.0,2139.1
123,2025-07-09,9,2,0.96,550,700,0,199,0,0,5,2,2,2,0,1,2,0,3266.0,699.0,45840.0,1428.0,0.0,0.0,0.0,0.0,0.0,114218.0,86831.0,0.0,13207.0,29265.0,53056,347809.0,1747.78
124,2025-07-09,0,3,1.05,600,750,2,476,2,2,3,2,0,0,1,0,2,1,16837.0,1374.0,135838.0,2147.0,77773.0,1996.0,42883.0,1859.0,0.0,0.0,0.0,32546.0,22604.0,57952.0,70886,464695.0,976.25
125,2025-07-09,9,2,0.96,550,700,2,166,0,0,5,2,0,3,1,2,2,1,2727.0,572.0,19544.0,904.0,25934.0,700.0,13414.0,692.0,0.0,0.0,0.0,372228.0,25471.0,51096.0,92391,605672.0,3648.63
126,2025-07-09,17,1,0.88,450,600,6,497,1,0,1,3,2,2,0,1,2,1,9138.0,1427.0,162613.0,2507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13761.0,57800.0,44504,291751.0,587.02
127,2025-07-09,7,1,0.92,500,640,5,377,0,0,5,2,1,0,0,1,2,1,10832.0,735.0,69917.0,1461.0,50318.0,1054.0,0.0,0.0,0.0,0.0,0.0,0.0,9425.0,19745.0,29428,192916.0,511.71
128,2025-07-09,21,2,0.98,550,700,5,494,2,3,5,3,1,3,0,0,2,1,15205.0,1229.0,67603.0,3584.0,76721.0,2067.0,0.0,0.0,0.0,0.0,0.0,73408.0,12731.0,57077.0,55733,365360.0,739.59
129,2025-07-09,7,1,0.92,500,640,2,498,1,1,5,0,1,3,1,3,2,1,13259.0,1277.0,68734.0,2122.0,62235.0,1578.0,34319.0,1579.0,0.0,0.0,0.0,131108.0,22920.0,80001.0,75444,494575.0,993.12
130,2025-07-09,8,3,1.15,700,850,1,169,1,0,5,2,1,4,1,0,2,1,4330.0,773.0,34949.0,809.0,25834.0,740.0,16248.0,857.0,0.0,0.0,0.0,80970.0,11477.0,46177.0,40170,263334.0,1558.19
131,2025-07-09,19,1,0.9,480,620,5,335,2,3,5,3,2,2,0,0,2,1,7861.0,888.0,57076.0,1553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54912.0,6713.0,28371.0,28327,185701.0,554.33
132,2025-07-09,5,2,0.95,520,660,5,525,0,2,6,0,2,2,1,1,2,1,20828.0,1090.0,107772.0,1899.0,0.0,0.0,52333.0,1685.0,0.0,0.0,0.0,0.0,13191.0,27656.0,40762,267216.0,508.98
133,2025-07-09,6,3,1.2,750,900,3,406,1,3,3,3,1,0,1,0,2,1,13639.0,1280.0,170236.0,2823.0,65306.0,2270.0,41655.0,1600.0,0.0,0.0,0.0,60103.0,24492.0,108392.0,88523,580320.0,1429.36
134,2025-07-09,9,2,0.96,550,700,6,184,1,3,4,3,0,4,1,3,2,1,5563.0,597.0,128359.0,1208.0,26624.0,680.0,15353.0,582.0,0.0,0.0,0.0,149711.0,30399.0,97945.0,82264,539283.0,2930.89
135,2025-07-09,14,3,1.3,800,950,2,449,0,3,4,0,2,2,0,1,2,1,19232.0,1812.0,425694.0,3083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40566.0,52179.0,97662,640230.0,1425.9
136,2025-07-09,3,2,1.02,600,750,0,374,0,0,0,3,2,2,1,1,2,0,11786.0,1068.0,56082.0,1613.0,0.0,0.0,27646.0,1002.0,0.0,101420.0,53218.0,0.0,15323.0,34014.0,54571,357741.0,956.53
137,2025-07-09,18,3,1.2,700,850,4,382,1,2,0,2,2,2,1,1,3,1,18425.0,1268.0,55113.0,2815.0,0.0,0.0,49573.0,1593.0,421895.0,0.0,51867.0,0.0,48454.0,151842.0,144512,947358.0,2479.99
138,2025-07-09,19,1,0.9,480,620,1,73,1,2,0,3,2,2,0,0,2,1,1798.0,576.0,6709.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35476.0,3337.0,15644.0,11532,75598.0,1035.59
139,2025-07-09,0,3,1.05,600,750,1,456,1,3,0,0,2,2,1,0,2,1,12667.0,1085.0,59871.0,1964.0,0.0,0.0,64257.0,1545.0,0.0,0.0,0.0,80885.0,14786.0,64460.0,54274,355793.0,780.25
140,2025-07-09,10,2,0.95,550,700,3,151,1,0,5,0,0,0,1,0,2,1,2892.0,671.0,21272.0,942.0,17482.0,734.0,16029.0,568.0,0.0,0.0,0.0,56065.0,9217.0,39429.0,29754,195055.0,1291.75
141,2025-07-09,2,2,0.93,500,640,5,310,1,3,0,0,2,2,1,0,2,1,5863.0,741.0,39577.0,1559.0,0.0,0.0,32832.0,1099.0,0.0,0.0,0.0,28119.0,6775.0,31620.0,26673,174858.0,564.06
142,2025-07-09,12,3,1.0,600,750,2,436,2,2,5,0,2,2,0,0,2,1,13237.0,1272.0,58356.0,1977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30896.0,5146.0,24214.0,24317,159415.0,365.63
143,2025-07-09,0,3,1.05,600,750,5,402,2,0,0,3,2,2,1,1,2,1,7260.0,888.0,51337.0,2267.0,0.0,0.0,67389.0,1245.0,0.0,0.0,0.0,0.0,12012.0,23600.0,29879,195876.0,487.25
144,2025-07-09,16,2,0.95,520,680,1,179,1,0,0,0,3,4,1,1,2,1,3075.0,634.0,20083.0,862.0,22182.0,558.0,17723.0,608.0,0.0,0.0,0.0,0.0,5345.0,22872.0,16909,110851.0,619.28
145,2025-07-09,11,1,0.9,480,620,1,214,1,3,6,3,1,3,1,0,2,1,4838.0,606.0,33498.0,1011.0,50460.0,788.0,22983.0,613.0,0.0,0.0,0.0,37553.0,7562.0,39611.0,35914,235438.0,1100.18
146,2025-07-09,1,3,1.25,750,900,1,470,1,1,0,2,2,2,1,0,2,1,24922.0,1703.0,111519.0,3969.0,0.0,0.0,86188.0,1792.0,0.0,0.0,0.0,44744.0,24749.0,82176.0,68717,450479.0,958.47
147,2025-07-09,14,3,1.3,800,950,1,478,1,3,0,2,2,2,1,1,2,1,14020.0,2002.0,66445.0,3371.0,0.0,0.0,70244.0,1796.0,0.0,0.0,0.0,0.0,8534.0,49731.0,38906,255049.0,533.58
148,2025-07-09,14,3,1.3,800,950,3,146,2,3,4,3,1,4,1,0,2,1,5389.0,917.0,158288.0,909.0,25136.0,807.0,25321.0,902.0,0.0,0.0,0.0,75726.0,28666.0,70708.0,70698,463467.0,3174.43
149,2025-07-09,22,1,0.9,480,620,3,232,1,3,5,3,3,3,1,0,2,1,5469.0,573.0,37774.0,1056.0,28393.0,905.0,20641.0,698.0,0.0,0.0,0.0,51772.0,9930.0,46983.0,36755,240948.0,1038.57
150,2025-07-09,0,3,1.05,600,750,1,290,1,2,0,3,0,0,1,3,2,1,9667.0,1064.0,37932.0,1806.0,44978.0,1194.0,30656.0,939.0,0.0,0.0,0.0,118857.0,21394.0,72893.0,61448,402828.0,1389.06
151,2025-07-09,7,1,0.92,500,640,0,413,2,0,0,2,2,2,1,1,2,0,8140.0,921.0,55516.0,2651.0,0.0,0.0,31400.0,1154.0,0.0,75215.0,42910.0,0.0,19743.0,48375.0,51484,337508.0,817.21
152,2025-07-09,18,3,1.2,700,850,0,465,0,0,5,3,2,2,0,1,2,0,16189.0,1425.0,90636.0,3945.0,0.0,0.0,0.0,0.0,0.0,87497.0,109730.0,0.0,27955.0,42081.0,68303,447762.0,962.93
153,2025-07-09,2,2,0.93,500,640,2,444,0,0,3,2,1,0,0,3,2,1,10843.0,1224.0,156724.0,1877.0,83932.0,2033.0,0.0,0.0,0.0,0.0,0.0,144004.0,25686.0,54086.0,86474,566883.0,1276.76
154,2025-07-09,15,1,0.94,520,660,2,483,1,3,5,0,0,0,1,3,2,1,13686.0,1094.0,68707.0,3095.0,39275.0,1626.0,59043.0,1286.0,0.0,0.0,0.0,102077.0,26120.0,93924.0,73788,483718.0,1001.49
155,2025-07-09,6,3,1.2,750,900,2,121,2,3,4,0,1,3,0,0,2,1,3011.0,793.0,95374.0,794.0,29482.0,861.0,0.0,0.0,0.0,0.0,0.0,50256.0,15891.0,29794.0,40726,266982.0,2206.46
156,2025-07-09,15,1,0.94,520,660,4,402,0,3,0,1,2,2,0,1,0,1,8810.0,1324.0,68586.0,1676.0,0.0,0.0,0.0,0.0,230329.0,0.0,48343.0,0.0,27535.0,52424.0,79025,518054.0,1288.69
157,2025-07-09,7,1,0.92,500,640,5,442,0,0,0,3,1,0,0,3,2,1,7669.0,1161.0,50638.0,1750.0,71679.0,1165.0,0.0,0.0,0.0,0.0,0.0,131134.0,24064.0,30498.0,57556,377314.0,853.65
158,2025-07-09,10,2,0.95,550,700,0,449,1,2,0,3,2,2,1,1,2,2,10813.0,1091.0,52450.0,2400.0,0.0,0.0,42599.0,1599.0,0.0,485101.0,89264.0,0.0,34311.0,196001.0,164813,1080443.0,2406.33
159,2025-07-09,22,1,0.9,480,620,4,283,1,3,0,1,2,2,1,1,1,1,5974.0,627.0,43937.0,956.0,0.0,0.0,36232.0,997.0,696378.0,0.0,52369.0,0.0,48732.0,260453.0,206398,1353055.0,4781.11
160,2025-07-09,17,1,0.88,450,600,2,73,0,3,4,0,0,4,1,1,2,1,2069.0,481.0,43810.0,515.0,7340.0,500.0,9089.0,534.0,0.0,0.0,0.0,0.0,3921.0,7141.0,13572,88972.0,1218.8
161,2025-07-09,16,2,0.95,520,680,0,372,2,3,0,0,2,2,1,1,2,3,10689.0,775.0,47028.0,1715.0,0.0,0.0,46553.0,1309.0,0.0,192102.0,39610.0,0.0,19425.0,61840.0,75788,496834.0,1335.58
162,2025-07-09,0,3,1.05,600,750,5,428,1,3,2,3,0,3,1,0,2,1,15464.0,1276.0,27465.0,3133.0,73139.0,2179.0,68003.0,1490.0,0.0,0.0,0.0,58409.0,14075.0,69906.0,60217,394757.0,922.33
163,2025-07-09,0,3,1.05,600,750,2,470,0,3,6,3,0,0,1,0,2,1,15184.0,1498.0,73422.0,3062.0,51749.0,1683.0,62061.0,1934.0,0.0,0.0,0.0,63858.0,17383.0,29092.0,57767,378692.0,805.73
164,2025-07-09,19,1,0.9,480,620,5,341,2,1,0,0,1,4,1,0,2,1,13473.0,810.0,30040.0,1732.0,41054.0,1293.0,44734.0,1259.0,0.0,0.0,0.0,38846.0,15859.0,40019.0,41241,270360.0,792.85
165,2025-07-09,1,3,1.25,750,900,6,106,0,3,0,2,1,4,0,0,2,1,4118.0,782.0,24092.0,831.0,22187.0,860.0,0.0,0.0,0.0,0.0,0.0,62299.0,8464.0,16354.0,25197,165183.0,1558.33
166,2025-07-09,22,1,0.9,480,620,5,477,1,2,5,0,2,2,1,0,2,1,14233.0,998.0,65884.0,3142.0,0.0,0.0,40265.0,1164.0,0.0,0.0,0.0,62616.0,12701.0,59880.0,46959,307841.0,645.37
167,2025-07-09,5,2,0.95,520,660,1,89,1,2,5,3,2,2,1,0,2,1,3266.0,557.0,13689.0,571.0,0.0,0.0,8782.0,647.0,0.0,0.0,0.0,69717.0,7096.0,27419.0,23714,155458.0,1746.72
168,2025-07-09,2,2,0.93,500,640,2,73,0,0,4,3,0,4,1,0,2,1,1256.0,522.0,48447.0,558.0,7281.0,523.0,5016.0,580.0,0.0,0.0,0.0,29722.0,7211.0,11456.0,20263,132836.0,1819.67
169,2025-07-09,14,3,1.3,800,950,5,193,0,3,3,1,3,4,1,1,2,1,8263.0,909.0,94776.0,1398.0,33305.0,1054.0,32459.0,840.0,0.0,0.0,0.0,0.0,12267.0,21798.0,37272,244342.0,1266.02
170,2025-07-09,19,1,0.9,480,620,1,180,2,0,5,3,3,3,1,0,2,1,4321.0,596.0,30647.0,670.0,21763.0,606.0,25012.0,575.0,0.0,0.0,0.0,66367.0,12572.0,24541.0,33781,221451.0,1230.28
171,2025-07-09,21,2,0.98,550,700,5,520,2,3,5,3,0,3,1,0,2,1,15770.0,1793.0,72611.0,2026.0,63495.0,1839.0,41076.0,1372.0,0.0,0.0,0.0,44879.0,16199.0,56073.0,57084,374218.0,719.65
172,2025-07-09,4,3,1.1,650,800,0,382,2,3,5,3,2,2,1,1,2,3,14648.0,1353.0,63590.0,2002.0,0.0,0.0,66797.0,1281.0,0.0,271260.0,83887.0,0.0,43711.0,88848.0,114728,752105.0,1968.86
173,2025-07-09,5,2,0.95,520,660,3,405,0,3,0,2,0,3,1,0,2,1,10942.0,1347.0,60423.0,1735.0,44103.0,1625.0,40241.0,1298.0,0.0,0.0,0.0,62301.0,17413.0,23521.0,47691,312640.0,771.95
174,2025-07-09,12,3,1.0,600,750,6,307,0,3,5,2,3,4,0,1,2,1,5701.0,915.0,40024.0,1741.0,27548.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,3720.0,8466.0,16048,105201.0,342.67
175,2025-07-09,15,1,0.94,520,660,1,511,1,2,5,2,3,4,1,1,2,1,19815.0,1186.0,110825.0,2834.0,56500.0,2145.0,44764.0,1374.0,0.0,0.0,0.0,0.0,16729.0,66565.0,58093,380830.0,745.26
176,2025-07-09,16,2,0.95,520,680,2,302,0,1,5,3,1,4,1,1,2,1,11237.0,826.0,45819.0,1493.0,40132.0,1017.0,27501.0,811.0,0.0,0.0,0.0,0.0,9692.0,17779.0,28135,184442.0,610.73
177,2025-07-09,12,3,1.0,600,750,0,220,0,3,5,1,2,2,1,1,2,0,7363.0,742.0,57289.0,1332.0,0.0,0.0,27648.0,859.0,0.0,154768.0,76488.0,0.0,26108.0,47341.0,71989,471929.0,2145.13
178,2025-07-09,17,1,0.88,450,600,1,477,2,3,3,1,1,3,0,1,2,1,13755.0,897.0,167168.0,1768.0,80515.0,1602.0,0.0,0.0,0.0,0.0,0.0,0.0,25837.0,56330.0,62617,410489.0,860.56
179,2025-07-09,15,1,0.94,520,660,2,290,1,3,0,3,1,0,1,1,2,1,6583.0,935.0,27683.0,1664.0,39718.0,825.0,23495.0,774.0,0.0,0.0,0.0,0.0,5361.0,25521.0,23860,156418.0,539.37
180,2025-07-09,13,2,0.92,500,650,3,183,2,0,5,2,1,3,0,1,2,1,3946.0,501.0,38034.0,854.0,31126.0,651.0,0.0,0.0,0.0,0.0,0.0,0.0,6630.0,17727.0,17905,117374.0,641.39
181,2025-07-09,2,2,0.93,500,640,3,372,2,3,0,3,0,4,1,1,2,1,10991.0,922.0,46486.0,1668.0,47280.0,1073.0,47150.0,1261.0,0.0,0.0,0.0,0.0,12393.0,35130.0,36784,241138.0,648.22
182,2025-07-09,4,3,1.1,650,800,3,150,2,3,6,3,2,2,0,2,2,1,3192.0,702.0,37167.0,944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461259.0,38146.0,96627.0,114847,752883.0,5019.22
183,2025-07-09,5,2,0.95,520,660,0,150,0,0,0,3,2,2,0,1,2,0,3943.0,549.0,22079.0,938.0,0.0,0.0,0.0,0.0,0.0,123273.0,43430.0,0.0,15592.0,20587.0,41471,271863.0,1812.42
184,2025-07-09,1,3,1.25,750,900,6,517,2,0,6,3,2,2,1,0,2,1,11767.0,2476.0,157197.0,3348.0,0.0,0.0,61082.0,1780.0,0.0,0.0,0.0,48565.0,22255.0,51805.0,64849,425124.0,822.29
185,2025-07-09,11,1,0.9,480,620,6,375,1,3,0,3,3,3,0,0,2,1,8838.0,1016.0,38130.0,2074.0,44047.0,911.0,0.0,0.0,0.0,0.0,0.0,27411.0,8470.0,35871.0,30018,196786.0,524.76
186,2025-07-09,10,2,0.95,550,700,2,180,0,0,4,2,0,4,0,0,2,1,3424.0,657.0,96716.0,756.0,26466.0,648.0,0.0,0.0,0.0,0.0,0.0,69040.0,11567.0,25109.0,42189,276572.0,1536.51
187,2025-07-09,10,2,0.95,550,700,1,375,1,2,2,3,3,4,1,1,2,1,8801.0,1431.0,31425.0,1767.0,37153.0,1361.0,56935.0,1050.0,0.0,0.0,0.0,0.0,12381.0,41278.0,34845,228427.0,609.14
188,2025-07-09,4,3,1.1,650,800,1,197,2,3,1,0,2,2,1,2,2,1,6911.0,794.0,50675.0,1247.0,0.0,0.0,24157.0,766.0,0.0,0.0,0.0,364435.0,37511.0,70491.0,100257,657243.0,3336.26
189,2025-07-09,10,2,0.95,550,700,4,146,1,1,3,3,3,4,0,1,1,1,5603.0,580.0,37462.0,616.0,18035.0,657.0,0.0,0.0,949266.0,0.0,43574.0,0.0,72269.0,268171.0,251322,1647555.0,11284.62
190,2025-07-09,1,3,1.25,750,900,5,145,0,3,0,1,0,3,0,0,2,1,3448.0,803.0,22480.0,1064.0,35273.0,887.0,0.0,0.0,0.0,0.0,0.0,45921.0,10169.0,14723.0,24258,159026.0,1096.73
191,2025-07-09,2,2,0.93,500,640,6,280,2,3,0,3,1,4,0,3,2,1,6120.0,594.0,38759.0,1150.0,40149.0,1056.0,0.0,0.0,0.0,0.0,0.0,132035.0,14805.0,44852.0,50314,329835.0,1177.98
192,2025-07-09,7,1,0.92,500,640,5,223,0,3,0,3,3,4,1,0,2,1,5428.0,577.0,26932.0,908.0,15945.0,736.0,26211.0,637.0,0.0,0.0,0.0,54754.0,6781.0,17573.0,28167,184648.0,828.02
193,2025-07-09,0,3,1.05,600,750,2,414,0,0,0,3,2,2,0,1,2,1,7574.0,1602.0,67404.0,2367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3901.0,11605.0,17002,111457.0,269.22
194,2025-07-09,1,3,1.25,750,900,3,215,0,0,6,2,0,4,1,0,2,1,5133.0,870.0,52073.0,1557.0,38875.0,1187.0,37980.0,916.0,0.0,0.0,0.0,70869.0,16394.0,31000.0,46234,303086.0,1409.7
195,2025-07-09,20,2,1.0,550,700,4,334,2,3,0,3,1,3,1,1,0,1,7849.0,835.0,41422.0,1918.0,39559.0,1308.0,50143.0,771.0,147385.0,0.0,53768.0,0.0,28736.0,80720.0,81795,536209.0,1605.42
196,2025-07-09,13,2,0.92,500,650,2,315,1,0,5,0,2,2,1,3,2,1,5308.0,734.0,46744.0,1372.0,0.0,0.0,39158.0,1178.0,0.0,0.0,0.0,137043.0,17989.0,79417.0,59210,388152.0,1232.23
197,2025-07-09,8,3,1.15,700,850,2,378,0,3,0,0,2,2,0,1,2,1,13521.0,1086.0,58460.0,2965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6397.0,10417.0,16712,109559.0,289.84
198,2025-07-09,16,2,0.95,520,680,1,216,0,3,2,3,1,4,0,1,2,1,4228.0,628.0,27760.0,1373.0,26268.0,651.0,0.0,0.0,0.0,0.0,0.0,0.0,4074.0,7065.0,12969,85016.0,393.59
199,2025-07-09,21,2,0.98,550,700,3,404,0,0,5,3,3,4,0,1,2,1,9813.0,1216.0,47229.0,1800.0,45847.0,1691.0,0.0,0.0,0.0,0.0,0.0,0.0,6713.0,13342.0,22977,150627.0,372.84
200,2025-07-09,20,2,1.0,550,700,2,464,2,3,5,1,1,0,1,0,2,1,13758.0,1052.0,111312.0,2039.0,63404.0,1434.0,41208.0,1738.0,0.0,0.0,0.0,42933.0,20215.0,59122.0,64479,422694.0,910.98
201,2025-07-09,4,3,1.1,650,800,6,405,0,2,0,3,2,2,0,3,2,1,10169.0,1103.0,52211.0,3388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127624.0,10525.0,23145.0,41070,269235.0,664.78
202,2025-07-09,10,2,0.95,550,700,3,494,2,3,5,1,3,0,1,2,2,1,10964.0,1441.0,95315.0,1974.0,48457.0,1927.0,61754.0,1682.0,0.0,0.0,0.0,468491.0,43698.0,119717.0,153975,1009394.0,2043.31
203,2025-07-09,14,3,1.3,800,950,6,193,2,2,6,0,0,4,1,0,2,1,6854.0,823.0,33992.0,1052.0,32426.0,1138.0,31233.0,1034.0,0.0,0.0,0.0,76767.0,15264.0,44291.0,44077,288952.0,1497.16
204,2025-07-09,18,3,1.2,700,850,3,136,1,3,3,0,1,1,0,2,2,1,5645.0,722.0,43039.0,784.0,30969.0,704.0,0.0,0.0,0.0,0.0,0.0,332486.0,35972.0,133006.0,104999,688324.0,5061.21
205,2025-07-09,11,1,0.9,480,620,6,201,0,0,5,2,0,4,1,0,2,1,3669.0,559.0,35951.0,771.0,25121.0,884.0,20378.0,593.0,0.0,0.0,0.0,70597.0,14991.0,16645.0,34229,224390.0,1116.37
206,2025-07-09,21,2,0.98,550,700,5,426,0,0,0,1,2,2,1,0,2,1,12302.0,1250.0,58297.0,2800.0,0.0,0.0,40980.0,1261.0,0.0,0.0,0.0,55136.0,15636.0,23740.0,38052,249454.0,585.57
207,2025-07-09,14,3,1.3,800,950,2,122,2,0,0,1,1,4,0,0,2,1,3529.0,910.0,28966.0,892.0,23373.0,825.0,0.0,0.0,0.0,0.0,0.0,97739.0,11241.0,36403.0,36698,240576.0,1971.94
208,2025-07-09,11,1,0.9,480,620,0,113,1,2,0,1,2,2,1,1,2,3,2477.0,538.0,18114.0,629.0,0.0,0.0,9408.0,577.0,0.0,142943.0,41651.0,0.0,15552.0,56464.0,51904,340257.0,3011.12
209,2025-07-09,20,2,1.0,550,700,1,321,2,1,0,3,0,0,1,1,2,1,12294.0,907.0,48055.0,2152.0,29167.0,965.0,27690.0,930.0,0.0,0.0,0.0,0.0,10346.0,27242.0,28754,188501.0,587.23
210,2025-07-09,6,3,1.2,750,900,0,308,2,0,0,2,2,2,1,1,2,0,9317.0,1145.0,56774.0,1888.0,0.0,0.0,44418.0,1743.0,0.0,98216.0,57595.0,0.0,13748.0,55304.0,61227,401376.0,1303.17
211,2025-07-09,19,1,0.9,480,620,3,359,2,0,0,3,3,0,1,1,2,1,8557.0,815.0,46198.0,1487.0,26512.0,1099.0,35043.0,1134.0,0.0,0.0,0.0,0.0,9855.0,29244.0,28790,188734.0,525.72
212,2025-07-09,13,2,0.92,500,650,4,322,1,0,5,0,1,4,1,1,4,1,9238.0,988.0,41732.0,1427.0,45401.0,939.0,33972.0,1007.0,242397.0,0.0,32354.0,0.0,24175.0,110963.0,98027,642620.0,1995.72
213,2025-07-09,8,3,1.15,700,850,1,293,0,0,5,3,1,4,1,1,2,1,5693.0,846.0,54070.0,2184.0,47493.0,1179.0,45554.0,1521.0,0.0,0.0,0.0,0.0,10166.0,21720.0,34277,224702.0,766.9
214,2025-07-09,9,2,0.96,550,700,6,299,2,3,4,3,0,4,1,1,2,1,9520.0,883.0,165816.0,1332.0,40066.0,1033.0,43761.0,1283.0,0.0,0.0,0.0,0.0,23853.0,60650.0,62675,410872.0,1374.15
215,2025-07-09,9,2,0.96,550,700,0,370,0,3,0,3,2,2,0,1,2,0,10932.0,1148.0,40177.0,2167.0,0.0,0.0,0.0,0.0,0.0,111510.0,54362.0,0.0,12067.0,28418.0,46940,307720.0,831.67
216,2025-07-09,14,3,1.3,800,950,3,167,0,0,0,3,2,2,0,0,2,1,4149.0,939.0,30837.0,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47627.0,7124.0,10304.0,18340,120227.0,719.92
217,2025-07-09,5,2,0.95,520,660,0,412,1,3,0,0,2,2,1,1,2,2,12846.0,868.0,49772.0,2809.0,0.0,0.0,49902.0,1347.0,0.0,250638.0,61048.0,0.0,23706.0,112459.0,101771,667168.0,1619.34
218,2025-07-09,4,3,1.1,650,800,5,201,0,3,4,0,2,2,0,1,2,1,6045.0,691.0,132477.0,1215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7127.0,20783.0,30301,198638.0,988.25
219,2025-07-09,22,1,0.9,480,620,1,120,0,3,0,2,2,2,1,1,2,1,3100.0,577.0,13814.0,508.0,0.0,0.0,16529.0,587.0,0.0,0.0,0.0,0.0,3014.0,3652.0,7520,49300.0,410.83
220,2025-07-09,15,1,0.94,520,660,0,116,2,2,3,3,2,2,0,1,2,3,2853.0,641.0,33822.0,618.0,0.0,0.0,0.0,0.0,0.0,115645.0,62175.0,0.0,14494.0,47034.0,49911,327192.0,2820.62
221,2025-07-09,5,2,0.95,520,660,3,151,2,0,4,0,0,3,0,0,2,1,4073.0,566.0,83016.0,731.0,19907.0,529.0,0.0,0.0,0.0,0.0,0.0,75060.0,14266.0,38615.0,42617,279380.0,1850.2
